,Unnamed: 0,x,y,t,dx,dy
0,0,13.92385348788526,11.118031062213932,0.0,-3.961793133306017,-19.846315115442856
1,1,11.942956921232252,1.1948735044925043,0.5,-4.462768053109537,-6.71971795056255
2,2,9.461085434775724,4.398313111651382,1.0,-2.2973007619169117,-0.6102121434592636
3,3,9.64565615931534,0.5846613610332407,1.5,-0.9514075493523624,3.148587720173535
4,4,8.509677885423361,7.546900831824917,2.0,-7.3440992281855095,2.1599422765558822
5,5,2.3015569311298307,2.744603637589123,2.5,5.980984882537294,-7.197290797610366
6,6,14.490662767960655,0.3496100342145518,3.0,7.606945680449661,8.005354988026754
7,7,9.908502611579491,10.749958625615877,3.5,-1.0370973803315682,3.992671964982726
8,8,13.453565387629087,4.342281999197278,4.0,-1.3590005880822122,-6.339493284062022
9,9,8.54950202349728,4.410465341553855,4.5,0.2645360034805453,1.2992243163489485
10,10,13.718101391109633,5.641506315546226,5.0,6.439573368794427,-0.9525333920916381
11,11,14.989075392291706,3.4579319494622167,5.5,0.3744667844882148,-3.529245041827912
12,12,14.092568175597847,2.112261273718314,6.0,-4.529549038850039,3.1034299317345226
13,13,10.459526353441667,6.561361881196739,6.5,2.295156683978739,7.008903837725802
14,14,16.387724859576586,9.121165111444116,7.0,-1.3189903674621632,-0.5532820308160327
15,15,9.140535985979504,6.008079850380707,7.5,1.5739123060781495,3.60714868983513
16,16,17.961637165654736,12.728313801279246,8.0,7.753897459853931,-2.858031622222689
17,17,16.894433445833435,3.1500482281580178,8.5,-4.541823206239071,-12.599162248642806
18,18,13.419813959415665,0.1291515526364397,9.0,1.237944401983416,2.1868283273887235
19,19,18.13237784781685,5.336876555546741,9.5,0.5001116879672356,1.1835740585539953
20,20,13.9199256473829,1.312725611190435,10.0,2.1056118239035406,-4.2308927811095955
21,21,20.237989671720392,1.1059837744371457,10.5,1.0225421028200472,1.4020674934671717
22,22,14.942467750202947,2.714793104657607,11.0,3.1701014364480855,4.9992426734062185
