,Unnamed: 0,x,y,t,dx,dy
0,0,8.311637477478943,3.0403469617157954,0.0,1.9970457587281985,-2.633599943118132
1,1,9.310160356843042,1.7235469901567295,0.5,0.39651926049218034,-0.3223916528313948
2,2,8.708156737971123,2.7179553088844006,1.0,-0.9079925838711791,3.433674939446365
3,3,8.402167772971863,5.157221929603095,1.5,-0.8909311980303158,0.8509294739952828
4,4,7.817225539940807,3.5688847828796835,2.0,-0.5113984835565031,-3.535903212805467
5,5,7.89076928941536,1.621318716797628,2.5,5.778952363755165,-0.29027876913531037
6,6,13.596177903695972,3.278606013744373,3.0,4.688043855874149,2.7010000814903083
7,7,12.578813145289509,4.322318798287936,3.5,-2.4710504507004476,-2.510489307781979
8,8,11.125127452995525,0.7681167059623937,4.0,3.0033102358828714,-2.9994431391756367
9,9,15.58212338117238,1.3228756591122994,4.5,4.463411892365974,0.7880042029824592
10,10,15.588539345361498,1.5561209089448529,5.0,-1.77152909724661,4.973554283648691
11,11,13.81059428392577,6.296429942760991,5.5,-2.3071028589735736,1.6164258282694506
12,12,13.281436486387925,3.1725467372143035,6.0,5.212790012835658,-5.675480401360934
13,13,19.023384296761428,0.6209495414000564,6.5,0.7554408851200556,-1.761793708308603
14,14,14.03687737150798,1.4107530289057004,7.0,-10.297712950222298,1.4313262884051006
15,15,8.72567134653913,2.052275829805157,7.5,6.3070219918191235,2.437041130226655
16,16,20.343899363327104,3.8477941591323552,8.0,7.746494479340807,-1.4621598388120685
17,17,16.472165825879937,0.5901159909930884,8.5,-5.734062358729316,-1.0210535946139232
18,18,14.609837004597788,2.826740564518432,9.0,3.8384203716164755,3.790972270416277
19,19,20.310586197496413,4.381088261409365,9.5,0.024947297670136592,-1.179290095129962
20,20,14.634784302267924,1.64745046938847,10.0,0.596663066187098,-2.6941237011259878
21,21,20.90724926368351,1.6869645602833776,10.5,3.2951134566822837,-0.07852594475032193
22,22,17.929897758950208,1.568924524638148,11.0,-3.7478472685028166,-0.5922002851193999
23,23,17.159401995180694,1.0947642751639777,11.5,5.671313092774209,0.3113643444246881
24,24,23.601210851724417,1.880288869062836,12.0,5.433334776982843,0.31871965268518454
25,25,22.592736772163537,1.4134839278491622,12.5,-1.4657213885203824,1.9367198619515351
26,26,22.135489463204035,3.817008731014371,13.0,1.2040721161619814,3.0762969989928814
27,27,23.79680888832552,4.489780926842044,13.5,-3.620732035012182,-3.1141581713005624
28,28,18.514757428191853,0.7028505597138088,14.0,-0.7080999447192511,-1.5875079527728717
29,29,23.088708943606267,2.902272974069172,14.5,5.817528401922754,-0.31354827025874504
30,30,24.332285830114607,0.3893022894550638,15.0,0.5112237971315103,2.572195233349193
31,31,23.599932740737778,5.474468207418365,15.5,3.5737433505490586,2.813437715792127
32,32,27.906029180663666,3.2027400052471906,16.0,2.52478407252654,-4.7721713214468195
33,33,26.124716813264317,0.702296885971545,16.5,1.6110090471084177,-2.6803395724655283
34,34,29.517038227772083,0.5224004327816625,17.0,6.529404174073871,4.355840788047505
35,35,32.65412098733819,5.05813767401905,17.5,-0.035195458738837004,-0.2588736049320713
36,36,29.481842769033246,0.2635268278495912,18.0,2.5545640035717128,-4.687867517848618
37,37,35.2086849909099,0.3702701561704318,18.5,1.3197721308887154,2.1354039055392735
38,38,30.80161489992196,2.3989307333888648,19.0,2.5228289544810494,4.026619652636634
39,39,37.73151394539095,4.396889808807066,19.5,6.106175160359999,2.383378204509118
40,40,36.90779006028196,4.782308937897983,20.0,-4.837953496202992,-0.5997890180536896
41,41,32.89356044918796,3.797100790753376,20.5,1.309232220292131,0.7420111399022291
42,42,38.21702228057409,5.524320077800212,21.0,-0.6356133387081471,3.2844771566776316
43,43,32.25794711047981,7.081577947431008,21.5,-0.49634985428253486,0.26875927564059854
