,Unnamed: 0,x,y,t,dx,dy
0,0,9.543245837787838,1.139311774216876,0.0,0.3569180723444241,2.3029995282817644
1,1,9.72170487396005,2.290811538357758,0.5,3.5238421026937363,1.5879161315161807
2,2,13.067087940481574,2.7272279057330566,1.0,-1.0496802989119587,-0.14046571503092364
3,3,8.672024575048091,2.1503458233268344,1.5,-1.3590532954944585,2.357776644202718
4,4,11.708034644987116,5.085004549935775,2.0,1.5079205427058575,0.37195655268347805
5,5,10.179945117753949,2.5223023760103125,2.5,3.945748007934842,-0.7070909660723208
6,6,15.653782652921958,4.377913583863454,3.0,-0.10612378877703676,3.0098119198990707
7,7,10.073821328976912,5.532114295909383,3.5,-4.644447518214378,-3.8704833776772114
8,8,11.00933513470758,0.5074302061862426,4.0,1.919022128165924,-3.759314596624869
9,9,11.992843457142836,1.7727996992845143,4.5,2.9719072877287758,2.1547986954830773
10,10,13.981242422436356,2.66222890166932,5.0,-3.755635577907661,2.982908639864425
11,11,8.237207879235175,4.755708339148939,5.5,-1.7521782913784705,-0.05764392043451094
12,12,12.229064131057886,2.604584981234809,6.0,3.806562272432476,-4.305190417376701
13,13,12.043770151667651,0.4505179217722383,6.5,-0.5971143904712424,1.6635158721418115
14,14,11.631949740586643,4.2681008533766205,7.0,2.3644698199107452,0.025003949976550865
15,15,14.408239971578396,0.4755218717487892,7.5,2.7167136774801524,-1.5384009559092138
16,16,14.348663418066796,2.7296998974674067,8.0,1.58349213872272,0.775318440785165
17,17,15.991732110301117,1.2508403125339542,8.5,-0.20211397982566126,-2.3570759476159613
18,18,14.146549438241134,0.3726239498514456,9.0,4.466599495187962,1.470858613190546
19,19,20.45833160548908,2.7216989257245,9.5,0.5837039670937489,2.384253246223861
20,20,14.730253405334883,2.7568771960753065,10.0,-2.344984194177478,-0.7572133794092537
21,21,18.1133474113116,1.9644855463152464,10.5,3.9017288985708536,-0.12032333274607554
22,22,18.631982303905737,2.636553863329231,11.0,3.0984908503815696,0.46315938189300243
23,23,21.21183826169317,2.427644928208249,11.5,2.996807094381193,-1.2935381436020017
24,24,21.62878939828693,1.3430157197272292,12.0,0.7324344957801365,-0.8485119011702618
25,25,21.944272757473307,1.579133027037987,12.5,-0.45429728971145167,-1.0510529807333717
26,26,21.17449210857548,0.2919627389938575,13.0,2.3299057863702544,-0.4832001798719743
27,27,24.27417854384356,1.0959328471660128,13.5,4.501077377160758,0.49604987439986425
28,28,25.675569485736236,0.7880126133937218,14.0,-1.9036823917594816,-0.17927993043288537
29,29,22.37049615208408,0.9166529167331274,14.5,-1.785860166103486,0.2100662635804631
30,30,23.88970931963275,0.9980788769741848,15.0,3.6200510183476418,1.8523571443335831
31,31,25.99054717043172,2.7690100610667105,15.5,6.994293565905032,-0.46801385109119154
