,x,y,t,dx,dy
0,7.943173444921904,4.088789916475962,0.0,1.7734070023998036,-1.5677848670210908
1,12.752189201969887,7.882425345136241,0.5,1.4159189942821007,-0.9442584368107594
2,8.42582743328196,1.9925820738432267,1.0,1.0471389778124618,-0.4560022488206937
3,12.644242240520791,3.761480571564923,1.5,0.6776749735478134,-0.10006828112793589
4,8.934978843330505,2.5320923208050905,2.0,0.33456384864961186,0.1328828046263233
5,13.554160460773032,7.76098882767749,2.5,0.05123431017414788,0.259746027024261
6,13.685434039977732,5.478298251263926,3.0,-0.14433555379634178,0.29334150521520735
7,11.569646933352372,6.38400458812315,3.5,-0.23450264647705546,0.23087989832122566
8,10.062355199214378,3.6465293638210854,4.0,-0.20667377502791523,0.058357202704371954
9,10.765288887683422,1.8119929239679835,4.5,-0.05013028489752588,-0.1802530850147507
10,10.971732974155836,6.649864077028147,5.0,0.2149108524708176,-0.3299799319065014
11,14.585226433856834,1.634865253079489,5.5,0.5227798037174829,-0.3807945896417679
12,9.977273563689035,2.3642402485805585,6.0,0.8093340305314302,-0.3613722385969403
13,8.81826365067211,4.974499419513933,6.5,1.0370939904392722,-0.29726483542436416
14,12.56526079004282,4.003803649390379,7.0,1.1979097424493943,-0.22234705286193698
15,12.718700167343401,1.4765196258244992,7.5,1.2932572479594793,-0.17153940334055148
16,17.102312776702043,2.007600056119731,8.0,1.3245165040696683,-0.15998597637439146
17,19.434980924438435,1.444290597068174,8.5,1.2902461542123416,-0.1846769764380433
18,18.899740982020973,4.124218560569146,9.0,1.1878505653254385,-0.23796581583533805
19,11.53267193153007,2.4746113666689595,9.5,1.026960518389852,-0.31266832906492914
20,17.97396579476308,4.266498235455546,10.0,0.8410887130522137,-0.39564177147648255
21,14.453314077065523,1.3793101189994568,10.5,0.6743893694911396,-0.4657764727586213
22,17.37482351873234,1.0505717587066354,11.0,0.5650890719064844,-0.4999334771927141
23,15.964293797531363,0.5467112674263076,11.5,0.5413216465499858,-0.4795749547804373
24,22.14566196306649,0.9359336612345797,12.0,0.6200440327452978,-0.39433648460239484
25,18.501091643737297,0.5787901563495232,12.5,0.8043427510719687,-0.2447331325485863
26,19.751025578998423,4.2800306987855645,13.0,1.0841038672882204,-0.04840565244107454
27,19.70685681616047,2.6015640612580286,13.5,1.435216473170231,0.16052684279788187
28,21.535828313726157,1.472968905129132,14.0,1.8167666929196535,0.3493933750719883
29,15.01421717294418,3.2620583564240935,14.5,2.184067941736828,0.49508880950935497
30,24.713513897688618,4.205271570187876,15.0,2.506437073891722,0.5753552499803736
31,22.388879341701436,1.9146209363054167,15.5,2.763452496062802,0.5722137754675294
32,24.911363864520922,0.8242561420155041,16.0,2.9379952035782804,0.4931636914461316
33,26.310003898274676,2.0159179778906395,16.5,3.0187845707908254,0.37423320417515193
34,29.110285059128923,5.154036082263239,17.0,3.0008400967472397,0.2581037913246654
35,29.52667339707304,5.526202931663436,17.5,2.8883110126237863,0.17591281676915663
36,31.247412569636587,2.0928800702268346,18.0,2.7003910280831738,0.14596280848907595
37,34.947527994739,5.382745235619167,18.5,2.467354790782818,0.18222969049013252
38,33.13650596247987,0.20965076222257473,19.0,2.213360701017931,0.2909137570231269
39,33.92198160340923,3.4954486014418107,19.5,1.9457847647282591,0.4716427525240265
40,34.72037276481444,1.2826084762439445,20.0,1.6567646150517756,0.7214164067025113
41,31.65647852092028,3.0485683199964484,20.5,1.3286977325936133,1.0288059592997223
42,32.12531680878165,6.165379747609498,21.0,0.9392300915388606,1.3684760542907823
43,38.93307984251736,2.5086276642751133,21.5,0.4621523401010125,1.69988010366303
44,37.385540234123944,7.793277794112846,22.0,-0.133659488247966,1.975421504615158
45,37.3728023319438,4.043031371521192,22.5,-0.8668119857895469,2.1537434484137328
46,37.86619149275273,10.270459334073703,23.0,-1.724743089475294,2.207350814365983
47,33.75283551646458,9.768022598676891,23.5,-2.6573895344292424,2.1265716250631246
48,35.465166125093965,9.361618736948634,24.0,-3.582057759516172,1.922823264476687
49,29.777400170871726,12.076263076018767,24.5,-4.396081458731328,1.6283927288422013
50,31.940555507657095,10.055452148980626,25.0,-4.999106818996532,1.2794139145682673
51,27.459002693669603,15.621433601163954,25.5,-5.318247777869844,0.9060700303742054
52,22.38306426797332,6.607180539516603,26.0,-5.318984294042145,0.5346649483120519
53,17.958960355575282,16.206671693735164,26.5,-5.000182779422132,0.1893708164781139
54,23.774349242287364,16.716806023519833,27.0,-4.3975217929076456,-0.11905549838376116
55,16.902743860828433,7.8086944187283684,27.5,-3.5899350077004146,-0.3965451273947974
56,9.075678064455872,12.009086386095609,28.0,-2.6810137436784767,-0.6469216089012022
57,13.561625181613309,12.911301424760698,28.5,-1.7667976237947391,-0.8701126965868318
58,12.003961789648079,5.865339057966864,29.0,-0.9253073830600453,-1.068245770855113
59,18.128220290884343,17.87559431066387,29.5,-0.21947815257679645,-1.2383857999233618
60,8.102805339037218,9.117088460839422,30.0,0.3035632639770384,-1.3912481890044022
61,19.718329695795077,8.48991917171911,30.5,0.6195494391802214,-1.5555386328510654
62,12.442546148589518,7.03489482894351,31.0,0.616537722702885,-1.6997103497422685
63,13.681200998425192,9.775860039416877,31.5,0.31324668437085246,-1.8098092267776542
64,12.522128175503337,3.6661689959597767,32.0,-0.2171067822510404,-1.8916995593596146
65,11.33417860078045,10.105056216570878,32.5,-0.9118942010330661,-1.9525902997317328
66,14.484955428030021,6.238014335981153,33.0,-1.7267236770000207,-1.9969893421705718
67,14.047563786987492,0.7259939152653301,33.5,-2.634994735796364,-2.0252671444042125
68,8.36529714677508,1.651957748858261,34.0,-3.6233602036774046,-2.029363835965758
69,5.822236570742176,3.9611879173224342,34.5,-4.682354598339934,-1.9987706938497891
