,Unnamed: 0,x,y,t,dx,dy
0,0,9.906551341944368,5.497055520994908,0.0,0.17604764752496038,-0.5398655669625256
1,1,9.994575165706848,5.227122737513645,0.5,0.36263762987576165,-1.7808219784336603
2,2,10.26918897182013,3.716233542561248,1.0,0.6367596342310531,-1.4607879295658597
3,3,10.631334799937902,3.7663348079477856,1.5,-0.17941281387806995,-0.1770942827357529
4,4,10.08977615794206,3.539139259825495,2.0,-0.6498398902417399,-0.4976833561175451
5,5,9.981494909696162,3.2686514518302405,2.5,0.845733641826822,-0.2066336610546422
6,6,10.935509799768882,3.3325055987708527,3.0,0.9708805460004069,0.05311839435689647
7,7,10.952375455696568,3.321769846187137,3.5,0.6325698413605174,-0.5550665884637258
8,8,11.5680796411294,2.777439010307127,4.0,0.00013186383531582635,-0.5809685541137903
9,9,10.952507319531884,2.7408012920733467,4.5,1.48991681060218,-1.1208632527211337
10,10,13.05799645173158,1.6565757575859932,5.0,0.25031060407255623,-1.2920928427847507
11,11,11.20281792360444,1.448708449288596,5.5,-0.7581497261543291,-0.4150262358183543
12,12,12.29984672557725,1.2415495217676389,6.0,2.995302420746265,0.7585583633919448
13,13,14.198120344350706,2.207266812680541,6.5,1.156846289469085,0.12375678382001198
14,14,13.456693015046335,1.3653063055876509,7.0,-0.1144759375138058,-0.9358626941082193
15,15,14.0836444068369,1.2714041185723215,7.5,1.0422681520953354,0.46253151369094514
16,16,14.49896116714167,1.827837819278596,8.0,1.1390036208806116,-0.2679218906268399
17,17,15.222648027717511,1.0034822279454816,8.5,1.4164945884217968,-0.5502363591033808
18,18,15.915455755563467,1.2776014601752153,9.0,1.4268474404795128,-0.08260546339494479
19,19,16.649495468197024,0.9208767645505368,9.5,0.8995078924880495,1.1053027459939544
20,20,16.814963648051517,2.3829042061691696,10.0,1.140344613235932,0.03513169311205522
21,21,17.789840081432956,0.956008457662592,10.5,1.3540511482283897,-1.1897311614514139
22,22,18.169014796279907,1.1931730447177558,11.0,1.4818088002513612,-0.799557479567308
23,23,19.271648881684317,0.156450978095284,11.5,1.3547775284331962,-0.7904464990950133
24,24,19.523792324713103,0.4027265456227425,12.0,1.2094452982494275,1.3210720340905948
25,25,20.481094179933745,1.477523012185879,12.5,1.7682413835348179,0.34123482534496236
26,26,21.29203370824792,0.7439613709677049,13.0,2.221303468175279,0.0822575481569996
27,27,22.702397648109024,1.5597805603428785,13.5,2.0035040785148226,1.2044250605646996
28,28,23.295537786762743,1.9483864315324044,14.0,2.9832647906365075,-0.5005745383019127
29,29,25.68566243874553,1.0592060220409658,14.5,2.3773314883126275,0.6299428748593037
30,30,25.67286927507537,2.578329306391708,15.0,0.7041804145942372,0.7519282611958871
31,31,26.38984285333977,1.8111342832368529,15.5,2.0006590152644783,-1.8120537322815085
32,32,27.67352829033985,0.7662755741101996,16.0,1.872019528372352,-0.8707625377022261
33,33,28.26186238171212,0.9403717455346268,16.5,1.3179316039247304,0.9315025272395177
34,34,28.99145989426458,1.6977781013497173,17.0,2.6423568758423492,0.9493215961447876
35,35,30.90421925755447,1.8896933416794144,17.5,2.127034838033282,-0.13784140609554352
36,36,31.11849473229786,1.5599366952541738,18.0,0.6674268586978869,0.9063715239189931
37,37,31.571646116252357,2.7960648655984075,18.5,1.8587246740851953,1.2026953554410107
38,38,32.97721940638306,2.7626320506951845,19.0,2.0135285991688114,-0.2147221345888033
39,39,33.58517471542117,2.581342731009604,19.5,1.5809083577457272,1.445755767962209
40,40,34.558127764128784,4.2083878186573935,20.0,1.989468857389248,1.7874925903215404
41,41,35.574643572810416,4.368835321331145,20.5,0.8778551610865648,0.49461017176599853
42,42,35.43598292521535,4.702997990423392,21.0,-0.9623814856708961,0.5307429211451913
43,43,34.61226208713952,4.899578242476336,21.5,-1.6668511198795315,0.690418178450245
44,44,33.76913180533582,5.393416168873637,22.0,0.8140688630062485,2.1339714893835557
45,45,35.42633095014577,7.033549731859892,22.5,-0.06165773456575607,3.0872038419271757
46,46,33.70747407077006,8.480620010800813,23.0,-3.079822511126139,2.584898816904908
