,x,y,t,dx,dy
0,9.446434787776194,3.704133504710031,0.0,0.9532390418559518,-0.10889149807186631
1,9.547286575645053,3.925308975229206,0.5,0.7463412446211228,-0.23359944518630413
2,11.206305848561403,4.692470326605936,1.0,0.561599191384091,-0.3215226008403571
3,10.290797521341617,5.197918306716271,1.5,0.40134566415578526,-0.3790380092515142
4,11.803947528182501,2.053981754523459,2.0,0.2697365366120888,-0.41411009238472085
5,10.557143305857208,3.0823919278744407,2.5,0.17292548766597168,-0.43389575843754563
6,10.350886483559384,3.203845437604736,3.0,0.1184028301659219,-0.4419531646274708
7,11.717770104779216,3.2931011892022717,3.5,0.11487800679232725,-0.4364621783206503
8,12.144325041611761,1.7997587174659817,4.0,0.1706764340727401,-0.4117851579002876
9,9.997535928381112,2.40626579275985,4.5,0.2817545034410501,-0.3750289057886294
10,12.292379716709503,4.249462935849307,5.0,0.418451450012749,-0.35913004718332553
11,10.685107098158012,2.204902699267593,5.5,0.573324864431495,-0.36034037563118204
12,13.465353673689313,2.0743234938388078,6.0,0.737791274451841,-0.36569262356317844
13,12.408093868443329,1.9486456145577498,6.5,0.901291854745028,-0.3607495085772629
14,12.982951583034982,2.6488547252502017,7.0,1.0542315349770235,-0.33755259463397574
15,12.305470282358499,1.3567232358624963,7.5,1.1927241731291003,-0.2964505778809982
16,16.05689680672072,0.25079269153812933,8.0,1.3168706364142708,-0.24242090228554833
17,14.741273653065218,2.5958507329711065,8.5,1.4251290761943296,-0.1810632605220431
18,16.676506277981172,0.30934552492607414,9.0,1.5124009626451385,-0.11900343482646308
19,16.854347856308884,0.040912744512700217,9.5,1.5731519999783865,-0.06151768667680089
20,15.459892139528112,2.4918122055181664,10.0,1.6063380848704556,-0.009668132410041365
21,18.185144798152027,2.2512174141466956,10.5,1.6198384814230966,0.03587804580029405
22,18.869666535763827,1.0427462982630757,11.0,1.6267884377759922,0.0722902155425612
23,20.630169000460654,1.769290010686768,11.5,1.6381738006339173,0.09603157671710162
24,21.877321647636883,1.7091488660264038,12.0,1.6589923021313508,0.10554532388122667
25,20.201258424625987,0.09992467198529731,12.5,1.6891543329591001,0.10452355801424684
26,21.940229460009522,3.1353592865117,13.0,1.7269967978432486,0.10134244740298577
27,23.59940192228109,0.4599248980277566,13.5,1.7703168116719699,0.10124180620832858
28,23.430552218514126,1.669404512260554,14.0,1.815084428931947,0.10474071437585024
29,26.033826742583237,1.0610261118099875,14.5,1.8557266016314184,0.11146491221442119
30,24.533851265475917,1.5048235150779692,15.0,1.886539211069744,0.12022277521919612
31,25.945025307393124,3.25016652273385,15.5,1.9058186974610758,0.1294129696307217
32,26.69959060763966,2.048275774088201,16.0,1.916613722191812,0.13847944199153422
33,29.82131110119037,2.8126555003359486,16.5,1.9210392697264282,0.14978775314241385
34,30.620387649656415,2.0154972345138886,17.0,1.913567775625364,0.16787825957464098
35,30.11049860921339,0.8192124242211547,17.5,1.8816569248082398,0.20076224261493153
36,31.645827624538,1.7987431808838128,18.0,1.8120035290896923,0.26241816234097654
37,30.879047671380334,2.3692515009277146,18.5,1.6949145004860608,0.3671494465203663
38,32.69720447350694,3.8694803711741823,19.0,1.5231777112336646,0.5226846505078929
39,33.22627254912371,4.503297192831985,19.5,1.289104740427643,0.7277307613315348
40,31.833227590356984,3.2103055893091326,20.0,0.9857210573665541,0.9724801192562696
41,36.1202137102636,2.022113486051795,20.5,0.6109695020402277,1.2440857986614209
42,36.228542149434794,4.557878406742118,21.0,0.16771758570170361,1.5299310304099951
43,32.85701850482119,5.4267541955492025,21.5,-0.3362260087659121,1.8114184764667234
44,35.19718976944866,6.071753492162025,22.0,-0.8839647260983677,2.060918067482414
45,34.14456077554508,7.679486345799878,22.5,-1.4520592296045152,2.248567592833182
46,33.37463628580571,8.605197178793716,23.0,-2.015722068573284,2.347329758468576
47,32.893309383513746,8.426928652642442,23.5,-2.548171394935002,2.336029379493389
48,28.912037457715,9.235985710283838,24.0,-3.0200593598369845,2.2040924527053356
49,28.913051962069765,13.07642174871754,24.5,-3.402513064137752,1.9531889233894986
50,26.93915684551199,13.66593366128005,25.0,-3.6733488007564103,1.5942363006091764
51,26.224119346924756,13.400534278967486,25.5,-3.8223430244139585,1.1478433775659094
52,22.442631441073114,14.710913962810203,26.0,-3.8497348674172716,0.6475708966933332
53,22.145662083719934,14.004330757376247,26.5,-3.762423687099017,0.1363725114308963
54,20.139695756251438,13.189729506989819,27.0,-3.572624157874217,-0.3423879293178404
55,18.041567902555713,14.572583223315434,27.5,-3.297533384819257,-0.7542590339339599
56,17.395884084724422,13.213988947517706,28.0,-2.957684724709589,-1.0783398090998608
57,13.668851060886375,10.858969440378011,28.5,-2.575366746434149,-1.3044372069801495
58,14.44118311913502,12.12348886051744,29.0,-2.1722659797714354,-1.4312969946367238
59,12.672292838813767,11.692941039300262,29.5,-1.7685097336341427,-1.4722478062022226
60,11.764981741151301,10.072055360388747,30.0,-1.3794713816987152,-1.4555948356777126
61,13.08002562559669,8.267695038274834,30.5,-1.0159889583014678,-1.412434629996498
62,11.579817408346386,9.795810350359597,31.0,-0.6906622909884056,-1.3668286842241217
63,10.672340006820834,8.159055142352257,31.5,-0.4159866882479928,-1.3341456903123086
64,12.334092174317131,7.2255271455457155,32.0,-0.19809032631864196,-1.3205379848085324
65,10.288366381538703,7.948786312518658,32.5,-0.03583673583608964,-1.3221312566518437
66,11.181014794061404,7.002490903083944,33.0,0.07771697800192769,-1.3292736164497843
67,10.35388748266356,6.81240669815085,33.5,0.15163247607762814,-1.3313027321892648
68,11.583893441835466,5.54518581420089,34.0,0.1949886164578448,-1.3166937389272546
69,10.789002759398691,3.288689357788257,34.5,0.21721666310803564,-1.2735286458646442
70,11.251513774392311,5.676898846363505,35.0,0.2273459494833733,-1.1910802779171756
71,10.961082044835159,3.3922290142708187,35.5,0.23179314340773577,-1.0641996493364552
72,12.758779222560896,0.8569288690203667,36.0,0.2336662970710795,-0.8947210621988709
73,11.303000704153877,2.5839915274803027,36.5,0.23477772041449788,-0.6897980372966783
74,12.332426978809396,2.504683699301199,37.0,0.239894437559943,-0.46505683104689133
75,11.121574946817649,3.922454924628381,37.5,0.25797915626277373,-0.24629264768032244
76,10.49353728639978,0.6207882116156689,38.0,0.2994734007438365,-0.06354534935239947
77,13.038609977923489,2.0005111058473553,38.5,0.37289287895409934,0.06188973044796722
78,13.266883556211436,0.8439686895415206,39.0,0.47859072602321034,0.12344551444158199
79,12.0501857384777,2.858040514599943,39.5,0.6097121144741503,0.12584784971224858
80,12.551980275062812,3.5561769419136464,40.0,0.7593295716478536,0.08119084919021673
81,12.675453366258044,0.5683053856097673,40.5,0.9209438126825187,0.007127605114729294
82,14.468687611752348,3.7533049016049302,41.0,1.0839692002633732,-0.074643245559681
83,14.892189731687738,1.5495838913645448,41.5,1.2326130827287782,-0.14596255958593743
84,13.913756231870833,3.492982372636597,42.0,1.3508402642933621,-0.19881417456332776
85,15.003186332498146,1.9789809128280051,42.5,1.429234567612621,-0.2351779909683051
86,16.770488335370437,0.8505318931477095,43.0,1.4655391251373084,-0.2618716250121388
87,18.146974161375,0.4297213853929548,43.5,1.4623038230039043,-0.28418037359298043
88,18.376843977836092,0.385826504184248,44.0,1.4268304715353999,-0.3023788004679542
89,17.922690877295288,3.015517923864129,44.5,1.3725331076075642,-0.311877198263605
90,18.964621361392986,0.16968495709192277,45.0,1.3191400393745378,-0.30896778545659126
91,20.712237351697517,2.2311577325848244,45.5,1.2892580220393066,-0.29314540906720327
92,20.614722232784732,0.6370483317169184,46.0,1.3032335501473729,-0.2658953699045337
93,22.920109514926633,1.31467080091726,46.5,1.3742363114141867,-0.22794298672123256
94,21.319854262213273,2.1370604420322254,47.0,1.5013245897906016,-0.17677292012148285
95,21.703839366979437,0.11826505533285192,47.5,1.6688566420969626,-0.10941337781447652
96,22.154975101300654,0.05949082652328053,48.0,1.8547231332394127,-0.02367064947005309
97,24.13829562792667,0.15233156217213684,48.5,2.035405329448094,0.08025806083287067
98,26.317064067621338,0.5734794157698015,49.0,2.1863840902365683,0.19934186167168727
99,25.712805501509457,1.2205402116479105,49.5,2.284686515238214,0.3282762633935507
100,27.116977812882887,2.119895610008674,50.0,2.3165677602873274,0.4583037496902822
101,30.02915461829177,1.1264446597063786,50.5,2.280172541539721,0.5777998987322757
102,30.9724805826037,2.850405459124345,51.0,2.1793362200661996,0.6768955992194802
103,30.079492578247475,2.452346013370554,51.5,2.020021417805927,0.7528317885073855
104,32.182351679670745,1.3447369775061957,52.0,1.812948685576898,0.8127749379033189
105,32.83203541776104,2.7542326150777816,52.5,1.5718020693831574,0.8730609651166416
106,34.7059067008915,2.38386319119936,53.0,1.3075392350949884,0.9522230107666169
107,32.927718348442205,4.648578672668372,53.5,1.0245749452166317,1.0635975738777845
108,32.17209816331422,5.645033409864499,54.0,0.7211841700838094,1.2108335121549267
