,Unnamed: 0,x,y,t,dx,dy
0,0,1.9758979092665625,8.15194074355146,0.0,13.807513484044705,-6.378279666293082
1,1,8.879654651288915,4.962800910404919,0.5,13.22943963917402,-5.558328224062759
2,2,15.205337548440582,2.5936125194887016,1.0,-3.8827961106839055,-2.235208610787124
3,3,4.996858540605009,2.727592299617795,1.5,-7.6229628376436365,-1.2218136074203645
4,4,7.5823747107969455,1.3717989120683372,2.0,0.6732628299692669,-0.3117721812987502
5,5,5.670121370574276,2.415820118319045,2.5,7.929524625867066,1.0956709709643973
6,6,15.511899336664012,2.4674698830327344,3.0,4.497482748972815,4.346986856683799
7,7,10.167604119547091,6.762806975002844,3.5,-7.559371175008646,0.08284218600012938
8,8,7.952528161655366,2.550312069032864,4.0,-4.360076875414264,-6.293874631355067
9,9,5.807527244132827,0.4689323436477774,4.5,2.889770917917822,-0.8544605083567209
10,10,10.842299079573188,1.6958515606761428,5.0,10.753732835437887,1.8977907696021035
11,11,16.561260079570715,2.366723113249881,5.5,4.925888140882602,2.8671592245247366
12,12,15.76818722045579,4.56301078520088,6.0,-6.5419507925376035,0.9717071884096042
13,13,10.019309287033112,3.338430301659485,6.5,0.9195375843870224,-0.0922282625736015
14,14,16.687724804842812,4.470782522627278,7.0,2.4175092076221407,2.3938866941905563
15,15,12.436818494655252,5.7323169958500415,7.5,-0.6363391278092756,-4.078398473732856
16,16,16.051385677033537,0.3923840488944223,8.0,0.9163613228209719,-3.5652185239216054
17,17,13.353179817476224,2.167098471928436,8.5,0.5817668533224243,3.8866988361282746
18,18,16.63315253035596,4.279082885022697,9.0,1.0495255183777399,-0.4143703866370019
19,19,14.402705335853964,1.7527280852914342,9.5,4.136028918685234,0.15373904791274295
20,20,20.769181449041195,4.43282193293544,10.0,4.745321323531675,3.6236682722684566
21,21,19.14802665938564,5.376396357559891,10.5,-2.5818010611400624,-0.09101085660386854
22,22,18.187380387901133,4.341811076331571,11.0,-4.746130321370883,-4.792266212682923
23,23,14.401896338014756,0.5841301448769669,11.5,1.1850836294877958,-0.5376642878170621
24,24,19.37246401738893,3.804146788514509,12.0,9.326055083341876,1.882278947682586
25,25,23.727951421356632,2.466409092559553,12.5,-2.6233636354886514,-1.2569528849823914
26,26,16.749100381900277,2.5471939035321176,13.0,-0.2739931970981786,-2.197679249625925
27,27,23.453958224258454,0.268729842933628,13.5,3.5103823773551426,0.3813311069285774
28,28,20.25948275925542,2.928525010460695,14.0,5.2316926983670164,1.439050376750922
29,29,28.68565092262547,1.70778021968455,14.5,3.794045702569221,0.5427954459923696
30,30,24.05352846182464,3.4713204564530646,15.0,-2.1938263033419254,-1.606735713671549
31,31,26.491824619283545,0.1010445060130009,15.5,5.085374999751878,0.19434580637421917
32,32,29.13890346157652,3.665666262827284,16.0,-0.942560325580807,1.9089587871970501
33,33,25.549264293702738,2.010003293210051,16.5,2.26973722900021,-3.624122937642189
34,34,31.40864069057673,0.0415433251850949,17.0,0.7317841758455259,-0.6794937226531168
35,35,26.281048469548264,1.3305095705569343,17.5,1.5180777022731355,3.2764408085726773
36,36,32.926718392849864,3.317984133757772,18.0,5.316820687589125,1.602695593090826
37,37,31.59786915713739,2.9332051636477603,18.5,0.44188340663029635,1.9923076766504826
38,38,33.36860179948016,5.310291810408255,19.0,-2.7354405529992682,0.6578131320532399
39,39,28.86242860413812,3.591018295701,19.5,-1.303670724864169,2.0752029349724896
40,40,32.06493107461599,7.385494745380744,20.0,6.9929576348373,-0.5764556496637119
41,41,35.85538623897542,3.0145626460372883,20.5,0.7781348014734277,-1.702695318439977
42,42,32.84306587608942,5.682799426940767,21.0,4.372658581722675,2.750079331712774
43,43,40.228044820698095,5.764641977750062,21.5,0.9229689478222483,-1.3245253448647034
44,44,33.76603482391167,4.358274082076064,22.0,-9.501998108893176,-0.5760344281553387
45,45,30.72604671180492,5.188607549594724,22.5,-3.110865465318753,9.0117793117299
46,46,30.655169358592914,13.370053393805964,23.0,2.2436469547091136,2.9558277485097753
47,47,32.96969366651403,8.144435298104499,23.5,-4.645795901934708,-6.534535547889167
48,48,26.009373456658206,6.835517845916797,24.0,-5.5900611755522505,-1.5738167800977552
49,49,27.379632490961782,6.570618518006744,24.5,-0.0777870965637959,-2.249822423135403
50,50,25.93158636009441,4.585695422781394,25.0,-0.921815133697045,8.357547094322403
51,51,26.457817357264737,14.928165612329147,25.5,-3.826640943492741,12.79566886786099
52,52,22.10494541660167,17.381364290642384,26.0,-3.8113325284885384,-0.6873742119017816
53,53,22.6464848287762,14.240791400427366,26.5,2.880944092308024,-5.309312057926688
54,54,24.985889508909693,12.072052232715697,27.0,-4.1717563229388155,-5.799249075184175
55,55,18.474728505837383,8.44154232524319,27.5,-12.164187408661718,-5.802411359025179
56,56,12.821702100247975,6.269640873690518,28.0,-3.7244457193486813,9.280623568483104
57,57,14.750282786488702,17.722165893726295,28.5,3.041564596015,5.9747448535614325
58,58,15.863266696262976,12.24438572725195,29.0,-1.1624170677202308,-0.4157136062575759
59,59,13.587865718768471,17.30645228746872,29.5,-1.3952285831051228,7.2936300034294685
60,60,14.468038113157853,19.53801573068142,30.0,-5.741774126653164,-8.726734344406005
61,61,7.846091592115307,8.579717943062715,30.5,-2.600263888272968,-11.28651124168307
62,62,11.867774224884885,8.251504488998348,31.0,4.436922268822684,-2.809265786137746
63,63,12.283013860937992,5.770452156924969,31.5,-4.0443762974019295,-3.0865035095015703
64,64,7.823397927482955,5.165000979496778,32.0,-1.7591598644991837,2.3000582728493155
65,65,10.523853996438808,8.070510429774284,32.5,3.6389579899705575,4.181481485944259
66,66,11.462355917453513,9.346482465441037,33.0,-0.8155389240918982,-2.976866574480553
67,67,9.70831507234691,5.093643855293731,33.5,-7.276348478173064,0.08293207097501565
68,68,4.1860074392804485,9.429414536416052,34.0,5.3216465721029245,-4.7105177946436605
69,69,15.029961644449834,0.3831260606500706,34.5,6.096423376944864,-8.494985226788495
70,70,10.282430816225313,0.9344293096275572,35.0,-2.303646575308141,2.17052390548264
71,71,12.726315069141693,2.553649966132711,35.5,-2.646223192051525,5.021098300706641
72,72,7.636207624173788,5.955527610334198,36.0,-1.9793967678903144,2.0265942012164695
73,73,10.746918301251378,4.58024416734918,36.5,8.40495519485324,-0.48314644403174967
74,74,16.04116281902703,5.472381166302449,37.0,2.3673649308671916,4.694303134288305
75,75,13.11428323211857,9.274547301637485,37.5,-2.539875299678993,0.7761703222787615
76,76,13.501287519348036,6.24855148858121,38.0,-0.3179708410482416,-2.9219536529171055
77,77,12.796312391070328,6.352593648720379,38.5,-2.882845376475574,-4.764195886468891
78,78,10.618442142872462,1.484355602112319,39.0,3.134147245587668,-5.763840679017101
79,79,15.930459636657996,0.5887529697032778,39.5,2.1512142012911735,0.43261183555342786
80,80,12.769656344163636,1.9169674376657468,40.0,1.5437449587992127,2.1823786902104683
81,81,17.47420459545721,2.771131659913746,40.5,-2.2026515105129576,5.9564881971156485
82,82,10.567004833650678,7.873455634781395,41.0,-2.5776635952078895,-0.3763991271929621
83,83,14.89654100024932,2.394732532720784,41.5,1.6075164417128143,-5.411255733524783
84,84,12.174521275363492,2.4621999012566125,42.0,-0.45336608553220437,5.920333369157943
85,85,14.443174914717115,8.315065901878727,42.5,0.021903230484674907,-0.36821565003304446
86,86,12.196424505848167,2.093984251223568,43.0,-0.7345840190757347,-6.860732951260644
87,87,13.70859089564138,1.454332950618083,43.5,7.181842851588211,-1.0336792975012457
88,88,19.37826735743638,1.0603049537223224,44.0,9.98806662597586,3.044520778621502
89,89,23.69665752161724,4.498853729239585,44.5,3.567101996127686,1.2130728922470078
90,90,22.945369353564065,2.27337784596933,45.0,-2.4080340446668664,-0.6170671105956544
91,91,21.288623476950374,3.8817866186439303,45.5,-5.455735654490844,-2.260108046216545
92,92,17.48963369907322,0.013269799752785,46.0,-3.5351063790324133,0.6407477074424368
93,93,17.75351709791796,4.522534326086367,46.5,1.5471013839002516,5.771025845859511
94,94,19.036735082973472,5.784295645612296,47.0,9.838346641049316,-3.4307119219788516
